Region,"C05-Age as of Last Birthday","C07-Highest Grade Completed","C09-Work Indicator","C10-Job Indicator","C11 - Location of Work (Province, Municipality)","C15-Major Industry Group","C25-Looked for Work or Tried to Establish Business during the past week","C26-Reason for not Looking for Work","C27-Available for Work"
10,06,02000,2,2,"    ","  "," ","  "," "
10,54,10014,1," ",3515,01," ","  "," "
10,54,24011,1," ",3515,01," ","  "," "
10,24,10018,1," ",3515,01," ","  "," "
10,21,60001,2,2,"    ","  ",2,08," "
10,20,10018,1," ",3515,01," ","  "," "
10,50,10018,1," ",3515,01," ","  "," "
10,49,24012,1," ",3515,01," ","  "," "
10,48,10013,1," ",3515,01," ","  "," "
10,36,24011,1," ",3515,01," ","  "," "
10,10,10013,2,2,"    ","  "," ","  "," "
10,09,10012,2,2,"    ","  "," ","  "," "
10,58,10014,1," ",3515,01," ","  "," "
10,50,10013,1," ",3515,01," ","  "," "
10,15,24012,1," ",3515,01," ","  "," "
10,13,10018,2,2,"    ","  "," ","  "," "
10,10,10014,2,2,"    ","  "," ","  "," "
10,54,10018,1," ",3515,01," ","  "," "
10,48,10015,1," ",3515,01," ","  "," "
10,11,10014,2,2,"    ","  "," ","  "," "
10,42,10013,1," ",3515,01," ","  "," "
10,42,10015,1," ",3515,01," ","  "," "
10,33,10013,1," ",3515,01," ","  "," "
10,37,24012,1," ",3515,01," ","  "," "
10,15,24012,1," ",3515,01," ","  "," "
10,13,10018,2,2,"    ","  "," ","  "," "
10,73,10011,1," ",3515,01," ","  "," "
10,55,10018,1," ",3515,01," ","  "," "
10,20,60002,2,2,"    ","  ",2,08," "
10,52,24015,1," ",3505,49," ","  "," "
10,45,24015,1," ",3505,47," ","  "," "
10,06,10011,2,2,"    ","  "," ","  "," "
10,23,60314,1," ",3519,49," ","  "," "
10,24,60111,1," ",3515,84," ","  "," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,35,10018,1," ",3515,01," ","  "," "
10,32,24015,1," ",3515,01," ","  "," "
10,14,24011,1," ",3515,01," ","  "," "
10,12,10015,2,2,"    ","  "," ","  "," "
10,10,10013,2,2,"    ","  "," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,42,10012,1," ",3517,01," ","  "," "
10,37,10013,1," ",3517,01," ","  "," "
10,19,24012,1," ",3517,01," ","  "," "
10,13,24011,2,2,"    ","  "," ","  "," "
10,07,10011,2,2,"    ","  "," ","  "," "
10,22,24015,2,2,"    ","  ",2,07," "
10,20,24015,1," ",3517,49," ","  "," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,79,00000,2,2,"    ","  ",2,63," "
10,57,10011,1," ",3517,01," ","  "," "
10,49,10014,1," ",3517,01," ","  "," "
10,51,24012,1," ",3517,47," ","  "," "
10,16,24013,1," ",3517,47," ","  "," "
10,09,10013,2,2,"    ","  "," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,51,24012,1," ",3517,47," ","  "," "
10,47,60002,1," ",3517,47," ","  "," "
10,18,24015,1," ",3517,01," ","  "," "
10,20,34013,2,2,"    ","  ",2,07," "
10,31,10014,1," ",3517,41," ","  "," "
10,35,24012,1," ",3517,47," ","  "," "
10,24,10018,1," ",3517,41," ","  "," "
10,19,24013,2,2,"    ","  ",2,07," "
10,03,"     "," "," ","    ","  "," ","  "," "
10,64,10011,1," ",3517,01," ","  "," "
10,61,10018,2,2,"    ","  ",2,07," "
10,19,24012,1," ",3517,01," ","  "," "
10,16,24012,2,2,"    ","  ",2,08," "
10,10,10014,2,2,"    ","  "," ","  "," "
10,33,10012,1," ",3517,01," ","  "," "
10,32,10018,1," ",3517,01," ","  "," "
10,11,10014,2,2,"    ","  "," ","  "," "
10,07,10011,2,2,"    ","  "," ","  "," "
10,03,"     "," "," ","    ","  "," ","  "," "
10,26,10018,1," ",3517,01," ","  "," "
10,12,10014,2,2,"    ","  "," ","  "," "
10,10,10013,2,2,"    ","  "," ","  "," "
10,08,10011,2,2,"    ","  "," ","  "," "
10,07,02000,2,2,"    ","  "," ","  "," "
10,03,"     "," "," ","    ","  "," ","  "," "
10,00,"     "," "," ","    ","  "," ","  "," "
10,37,10015,1," ",3517,01," ","  "," "
10,24,10018,2,2,"    ","  ",2,07," "
10,09,10013,2,2,"    ","  "," ","  "," "
10,09,10013,2,2,"    ","  "," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,03,"     "," "," ","    ","  "," ","  "," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,38,24015,1," ",3518,01," ","  "," "
10,40,24015,1," ",3518,01," ","  "," "
10,23,60002,1," ",3518,01," ","  "," "
10,18,34011,2,2,"    ","  ",2,08," "
10,07,10011,2,2,"    ","  "," ","  "," "
10,38,60732,1," ",3519,84," ","  "," "
10,32,60111,1," ",3518,84," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,05,01000,2,2,"    ","  "," ","  "," "
10,03,"     "," "," ","    ","  "," ","  "," "
10,00,"     "," "," ","    ","  "," ","  "," "
10,50,10018,1," ",3518,01," ","  "," "
10,47,10018,1," ",3518,47," ","  "," "
10,24,10018,1," ",3518,01," ","  "," "
10,10,10013,1," ",3518,47," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,35,24015,1," ",3518,01," ","  "," "
10,38,24011,2,2,"    ","  ",2,07," "
10,14,24011,2,2,"    ","  "," ","  "," "
10,09,10013,2,2,"    ","  "," ","  "," "
10,06,10011,2,2,"    ","  "," ","  "," "
10,03,"     "," "," ","    ","  "," ","  "," "
10,40,24012,1," ",3518,49," ","  "," "
10,39,60002,1," ",3518,47," ","  "," "
10,14,24012,2,2,"    ","  "," ","  "," "
10,11,10015,2,2,"    ","  "," ","  "," "
10,07,10011,2,2,"    ","  "," ","  "," "
10,66,10011,2,2,"    ","  ",2,61," "
10,44,60111,1," ",3518,84," ","  "," "
10,46,24015,1," ",3518,01," ","  "," "
10,44,10018,1," ",3518,01," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,05,00000,2,2,"    ","  "," ","  "," "
10,58,10015,1," ",3518,01," ","  "," "
10,59,10018,1," ",3518,01," ","  "," "
10,20,35013,1," ",3518,01," ","  "," "
10,44,60314,1," ",3518,84," ","  "," "
10,27,24015,2,2,"    ","  ",2,07," "
10,09,10011,2,2,"    ","  "," ","  "," "
10,08,10012,2,2,"    ","  "," ","  "," "
10,07,10011,2,2,"    ","  "," ","  "," "
10,03,"     "," "," ","    ","  "," ","  "," "
10,00,"     "," "," ","    ","  "," ","  "," "
10,36,24015,1," ",3518,01," ","  "," "
10,33,60111,1," ",3518,85," ","  "," "
10,12,10015,2,2,"    ","  "," ","  "," "
10,10,10014,2,2,"    ","  "," ","  "," "
10,05,01000,2,2,"    ","  "," ","  "," "
10,54,10015,1," ",3518,01," ","  "," "
10,53,10015,2,2,"    ","  ",2,07," "
10,19,60001,1," ",3518,01," ","  "," "
10,16,24015,2,2,"    ","  ",2,08," "
10,13,10018,2,2,"    ","  "," ","  "," "
10,10,10014,2,2,"    ","  "," ","  "," "
10,05,00000,2,2,"    ","  "," ","  "," "
10,23,10015,1," ",3518,01," ","  "," "
10,27,50610,2,2,"    ","  ",2,07," "
10,04,"     "," "," ","    ","  "," ","  "," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,21,24013,1," ",3518,01," ","  "," "
10,21,35013,2,2,"    ","  ",2,07," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,00,"     "," "," ","    ","  "," ","  "," "
10,27,24011,1," ",3518,01," ","  "," "
10,27,24015,1," ",3518,47," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,19,35011,1," ",3518,01," ","  "," "
10,25,60002,2,2,"    ","  ",2,07," "
10,02,"     "," "," ","    ","  "," ","  "," "
10,52,24015,1," ",3522,41," ","  "," "
10,54,10018,2,2,"    ","  ",2,07," "
10,08,10012,2,2,"    ","  "," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,64,24013,1," ",3518,01," ","  "," "
10,30,60111,1," ",3518,47," ","  "," "
10,44,24011,1," ",3518,01," ","  "," "
10,41,10011,1," ",3518,47," ","  "," "
10,22,60003,1," ",3518,47," ","  "," "
10,18,24015,2,2,"    ","  ",2,08," "
10,16,24015,2,2,"    ","  ",2,08," "
10,15,24011,1," ",3518,47," ","  "," "
10,13,24011,2,2,"    ","  "," ","  "," "
10,08,10012,2,2,"    ","  "," ","  "," "
10,04,"     "," "," ","    ","  "," ","  "," "
10,50,10013,1," ",3518,01," ","  "," "
10,54,10015,1," ",3518,01," ","  "," "
10,20,34013,2,2,"    ","  ",2,08," "
10,18,24015,1," ",3518,01," ","  "," "
10,15,24012,1," ",3518,01," ","  "," "
10,13,24011,2,2,"    ","  "," ","  "," "
10,35,10013,1," ",3518,96," ","  "," "
10,15,24013,2,2,"    ","  ",2,08," "
10,14,10018,2,2,"    ","  "," ","  "," "
10,12,10015,2,2,"    ","  "," ","  "," "
10,11,10014,2,2,"    ","  "," ","  "," "
10,08,10012,2,2,"    ","  "," ","  "," "
10,05,00000,2,2,"    ","  "," ","  "," "
10,19,35011,1," ",3518,01," ","  "," "
10,55,24013,1," ",3521,01," ","  "," "
10,53,24015,1," ",3521,01," ","  "," "
10,32,24013,2,2,"    ","  ",2,07," "
10,28,24012,1," ",3521,01," ","  "," "
10,23,60003,2,2,"    ","  ",2,08," "
10,17,34011,2,2,"    ","  ",2,08," "
10,43,10018,1," ",3521,01," ","  "," "
10,40,10018,1," ",3521,01," ","  "," "
10,14,24011,2,2,"    ","  "," ","  "," "
10,12,10015,2,2,"    ","  "," ","  "," "
10,09,10013,2,2,"    ","  "," ","  "," "
10,28,60314,1," ",3521,01," ","  "," "
10,29,60111,1," ",3521,47," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,02,"     "," "," ","    ","  "," ","  "," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,54,10012,1," ",3521,01," ","  "," "
10,25,10014,1," ",3521,01," ","  "," "
10,58,60914,1," ",3521,84," ","  "," "
10,51,60111,2,2,"    ","  ",2,07," "
10,29,60511,2,2,"    ","  ",1,"  ",1
10,26,00000,2,2,"    ","  ",2,63," "
10,22,60002,2,2,"    ","  ",2,08," "
10,17,34011,2,2,"    ","  ",2,08," "
10,15,24012,2,2,"    ","  ",2,08," "
10,41,60312,1," ",3508,80," ","  "," "
10,40,60913,2,2,"    ","  ",2,07," "
10,15,24012,2,2,"    ","  ",2,08," "
10,66,24015,2,2,"    ","  ",2,07," "
10,18,60001,2,2,"    ","  ",2,08," "
10,17,34013,2,2,"    ","  ",2,08," "
10,37,60003,1," ",3521,01," ","  "," "
10,43,60002,1," ",3521,01," ","  "," "
10,18,24013,2,2,"    ","  ",2,08," "
10,15,24012,2,2,"    ","  ",2,08," "
10,44,10018,1," ",3521,01," ","  "," "
10,54,24013,1," ",3521,01," ","  "," "
10,23,10018,2,2,"    ","  ",2,07," "
10,19,24015,1," ",3521,01," ","  "," "
10,47,10018,1," ",3521,01," ","  "," "
10,45,24015,1," ",3521,01," ","  "," "
10,21,24015,2,2,"    ","  ",2,07," "
10,20,24015,1," ",3521,01," ","  "," "
10,19,24013,2,2,"    ","  ",2,08," "
10,50,10015,1," ",3521,01," ","  "," "
10,19,24012,1," ",3521,01," ","  "," "
10,17,24012,2,2,"    ","  ",2,07," "
10,11,10014,2,2,"    ","  "," ","  "," "
10,45,10018,1," ",3521,01," ","  "," "
10,43,24015,1," ",3521,01," ","  "," "
10,23,34013,1," ",3521,47," ","  "," "
10,21,24015,2,2,"    ","  ",2,07," "
10,19,24013,2,2,"    ","  ",2,08," "
10,53,10014,1," ",3521,01," ","  "," "
10,48,24015,1," ",3521,01," ","  "," "
10,22,60001,2,2,"    ","  ",2,08," "
10,20,34013,1," ",3521,01," ","  "," "
10,18,24015,2,2,"    ","  ",2,08," "
10,15,24013,2,2,"    ","  ",2,08," "
10,10,10013,2,2,"    ","  "," ","  "," "
10,43,24015,1," ",3522,41," ","  "," "
10,32,50114,1," ",3522,47," ","  "," "
10,10,10014,2,2,"    ","  "," ","  "," "
10,09,10012,2,2,"    ","  "," ","  "," "
10,08,10011,2,2,"    ","  "," ","  "," "
10,25,24012,1," ",3522,41," ","  "," "
10,73,10018,2,2,"    ","  ",2,61," "
10,24,60001,2,2,"    ","  ",2,08," "
10,53,24011,1," ",3505,01," ","  "," "
10,61,24015,1," ",3505,01," ","  "," "
10,30,60222,1," ",3522,85," ","  "," "
10,25,60222,1," ",4215,85," ","  "," "
10,03,"     "," "," ","    ","  "," ","  "," "
10,40,24015,2,2,"    ","  ",1,"  ",1
10,39,24015," "," ","    ","  "," ","  "," "
10,12,10018,2,2,"    ","  "," ","  "," "
10,61,10012,1," ",3522,01," ","  "," "
10,62,24015,1," ",3522,01," ","  "," "
10,69,24015,1," ",3522,01," ","  "," "
10,85,10014,1," ",3522,01," ","  "," "
10,79,10011,2,2,"    ","  ",2,07," "
10,52,10018,1," ",3522,01," ","  "," "
10,50,10018,1," ",3522,01," ","  "," "
10,44,10018,1," ",3522,01," ","  "," "
10,64,10013,1," ",3522,84," ","  "," "
10,32,24015,1," ",3522,47," ","  "," "
10,29,24015,2,2,"    ","  ",2,07," "
10,05,00000,2,2,"    ","  "," ","  "," "
10,54,10014,1," ",3522,01," ","  "," "
10,55,10013,1," ",3522,96," ","  "," "
10,24,24013,1," ",3522,96," ","  "," "
10,17,10014,1," ",3522,01," ","  "," "
10,49,24015,1," ",3522,96," ","  "," "
10,11,10014,2,2,"    ","  "," ","  "," "
10,09,10013,2,2,"    ","  "," ","  "," "
10,34,60913,1," ",3505,86," ","  "," "
10,34,60913,1," ",3505,86," ","  "," "
10,09,10012,2,2,"    ","  "," ","  "," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,58,60003,2,2,"    ","  ",2,07," "
10,54,10018,1," ",3522,41," ","  "," "
10,52,10018,2,2,"    ","  ",2,07," "
10,25,24015,1," ",3522,41," ","  "," "
10,20,34013,2,2,"    ","  ",2,08," "
10,18,35011,2,2,"    ","  ",2,08," "
10,16,24015,2,2,"    ","  ",2,08," "
10,14,24012,2,2,"    ","  "," ","  "," "
10,77,10014,2,2,"    ","  ",2,61," "
10,54,10018,1," ",3522,96," ","  "," "
10,54,24012,1," ",3522,01," ","  "," "
10,57,61041,2,2,"    ","  ",2,02,2
10,40,60002,1," ",3522,84," ","  "," "
10,22,60003,2,2,"    ","  ",2,08," "
10,17,24013,2,2,"    ","  ",2,08," "
10,13,24011,2,2,"    ","  "," ","  "," "
10,52,61041,2,2,"    ","  ",2,02,2
10,50,60111,1," ",3522,85," ","  "," "
10,20,60001,2,2,"    ","  ",2,08," "
10,13,24012,2,2,"    ","  "," ","  "," "
10,55,10012,1," ",3522,01," ","  "," "
10,52,24015,1," ",3522,01," ","  "," "
10,25,24013,1," ",3522,01," ","  "," "
10,60,10018,1," ",3522,01," ","  "," "
10,54,60111,1," ",3522,85," ","  "," "
10,30,60111,1," ",3522,85," ","  "," "
10,62,10018,1," ",3522,01," ","  "," "
10,58,24012,1," ",3522,56," ","  "," "
10,28,24015,1," ",3522,01," ","  "," "
10,05,00000,2,2,"    ","  "," ","  "," "
10,12,10018,2,2,"    ","  "," ","  "," "
10,51,10018,1," ",3522,01," ","  "," "
10,46,10018,1," ",3522,96," ","  "," "
10,14,24012,2,2,"    ","  "," ","  "," "
10,44,24012,1," ",3522,41," ","  "," "
10,42,24012,1," ",3522,02," ","  "," "
10,48,50716,1," ",3522,84," ","  "," "
10,47,24012,1," ",3522,47," ","  "," "
10,28,60314,1," ",0202,84," ","  "," "
10,25,70010,2,2,"    ","  ",2,08," "
10,22,60003,2,2,"    ","  ",2,08," "
10,05,00000,2,2,"    ","  "," ","  "," "
10,56,60002,1," ",3522,47," ","  "," "
10,21,24012,2,2,"    ","  ",2,08," "
10,06,00000,2,2,"    ","  "," ","  "," "
10,04,"     "," "," ","    ","  "," ","  "," "
10,02,"     "," "," ","    ","  "," ","  "," "
10,35,24013,1," ",3522,47," ","  "," "
10,38,24015,2,2,"    ","  ",2,07," "
10,12,10015,2,2,"    ","  "," ","  "," "
10,04,"     "," "," ","    ","  "," ","  "," "
10,43,24013,1," ",3522,01," ","  "," "
10,39,24015,1," ",3522,47," ","  "," "
10,18,34013,1," ",3522,47," ","  "," "
10,13,10018,2,2,"    ","  "," ","  "," "
10,48,10011,1," ",3522,45," ","  "," "
10,48,24011,2,2,"    ","  ",2,07," "
10,14,24012,2,2,"    ","  "," ","  "," "
10,26,10015,1," ",3522,01," ","  "," "
10,22,60003,2,2,"    ","  ",2,08," "
10,16,10018,1," ",3522,45," ","  "," "
10,53,24015,1," ",3522,01," ","  "," "
10,48,24012,2,2,"    ","  ",2,07," "
10,26,24015,1," ",3522,01," ","  "," "
10,20,60001,2,2,"    ","  ",2,08," "
10,78,00000,2,2,"    ","  ",2,61," "
10,12,10018,2,2,"    ","  "," ","  "," "
10,56,10014,2,2,"    ","  ",2,63," "
10,20,60002,2,2,"    ","  ",2,08," "
10,23,24015,2,2,"    ","  ",2,07," "
10,30,24012,1," ",4210,42," ","  "," "
10,06,00000,2,2,"    ","  "," ","  "," "
10,45,24011,1," ",4203,45," ","  "," "
10,46,24015,1," ",4203,01," ","  "," "
10,16,24013,2,2,"    ","  ",2,08," "
10,49,24015,1," ",4203,84," ","  "," "
10,51,24015,1," ",4203,01," ","  "," "
10,25,60002,2,2,"    ","  ",2,08," "
10,22,24015,2,2,"    ","  ",2,08," "
10,76,10014,1," ",4203,01," ","  "," "
10,77,10014,1," ",4203,01," ","  "," "
10,49,60002,1," ",4210,10," ","  "," "
10,21,60001,2,2,"    ","  ",2,08," "
10,53,10018,1," ",4203,01," ","  "," "
10,55,10018,2,2,"    ","  ",2,63," "
10,15,24012,2,2,"    ","  ",2,08," "
10,71,10014,1," ",4203,01," ","  "," "
10,74,10014,1," ",4203,01," ","  "," "
10,50,10014,1," ",4215,41," ","  "," "
10,54,10018,1," ",4203,01," ","  "," "
10,25,10018,1," ",4215,41," ","  "," "
10,23,60001,1," ",4203,84," ","  "," "
10,17,24015,2,2,"    ","  ",2,08," "
10,37,24011,1," ",8302,41," ","  "," "
10,43,10018,2,2,"    ","  ",2,07," "
10,11,10014,2,2,"    ","  "," ","  "," "
10,09,10013,2,2,"    ","  "," ","  "," "
10,49,10013,1," ",4203,01," ","  "," "
10,47,24015,1," ",4203,01," ","  "," "
10,18,24015,2,2,"    ","  ",2,08," "
10,09,10012,2,2,"    ","  "," ","  "," "
10,53,24015,1," ",4203,01," ","  "," "
10,53,24015,1," ",4203,84," ","  "," "
10,37,24012,2,2,"    ","  ",2,07," "
10,17,34011,2,2,"    ","  ",2,08," "
10,08,10012,2,2,"    ","  "," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,05,00000,2,2,"    ","  "," ","  "," "
10,81,24012,2,2,"    ","  ",2,61," "
10,58,10018,1," ",4203,01," ","  "," "
10,24,24011,2,2,"    ","  ",2,07," "
10,07,10011,2,2,"    ","  "," ","  "," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,28,10018,1," ",4203,16," ","  "," "
10,25,10018,1," ",4203,47," ","  "," "
10,08,10012,2,2,"    ","  "," ","  "," "
10,00,"     "," "," ","    ","  "," ","  "," "
10,61,60914,1," ",4204,86," ","  "," "
10,62,10014,1," ",4204,47," ","  "," "
10,23,60003,2,3,"    ","  ",1,"  ",1
10,11,10015,2,2,"    ","  "," ","  "," "
10,17,24015,1," ",4204,47," ","  "," "
10,64,10012,1," ",4204,01," ","  "," "
10,53,24015,2,2,"    ","  ",2,07," "
10,17,24015,1," ",4204,10," ","  "," "
10,06,01000,2,2,"    ","  "," ","  "," "
10,03,"     "," "," ","    ","  "," ","  "," "
10,59,60002,2,2,"    ","  ",2,63," "
10,57,60111,1," ",4204,85," ","  "," "
10,26,50419,1," ",4209,84," ","  "," "
10,42,10014,1," ",4204,01," ","  "," "
10,50,10011,1," ",4204,01," ","  "," "
10,15,10018,2,2,"    ","  ",2,08," "
10,10,10013,2,2,"    ","  "," ","  "," "
10,09,10013,2,2,"    ","  "," ","  "," "
10,45,24015,1," ",4204,96," ","  "," "
10,40,24015,2,2,"    ","  ",2,63," "
10,18,60001,1," ",4204,96," ","  "," "
10,16,34011,2,2,"    ","  ",2,08," "
10,14,24012,2,2,"    ","  "," ","  "," "
10,41,24015,2,2,"    ","  ",2,07," "
10,36,24015," "," ","    ","  "," ","  "," "
10,20,60002,2,2,"    ","  ",1,"  ",1
10,06,02000,2,2,"    ","  "," ","  "," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,77,24015,2,2,"    ","  ",2,61," "
10,38,24015,1," ",4204,32," ","  "," "
10,34,24015,2,1,4204,47," ","  "," "
10,14,24011,2,2,"    ","  "," ","  "," "
10,75,60002,1," ",4204,14," ","  "," "
10,37,10015,1," ",4204,47," ","  "," "
10,43,24013,2,2,"    ","  ",2,07," "
10,15,24013,2,2,"    ","  ",2,08," "
10,12,10015,2,2,"    ","  "," ","  "," "
10,10,10013,2,2,"    ","  "," ","  "," "
10,04,"     "," "," ","    ","  "," ","  "," "
10,37,24015,1," ",4204,49," ","  "," "
10,16,24013,2,2,"    ","  ",2,08," "
10,16,24013,2,2,"    ","  ",2,08," "
10,09,10012,2,2,"    ","  "," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,69,24015,1," ",4204,96," ","  "," "
10,56,24015,1," ",4204,47," ","  "," "
10,45,24015,1," ",4204,47," ","  "," "
10,51,24015,2,2,"    ","  ",2,63," "
10,56,60001,1," ",4204,84," ","  "," "
10,52,50114,1," ",4209,47," ","  "," "
10,29,60612,2,2,"    ","  ",1,"  ",1
10,24,60314,2,2,"    ","  ",2,08," "
10,73,70917,2,2,"    ","  ",2,62," "
10,73,70917,1," ",4204,86," ","  "," "
10,60,10011,1," ",4204,96," ","  "," "
10,63,10014,1," ",4204,01," ","  "," "
10,23,24013,2,3,"    ","  ",1,"  ",1
10,42,24012,1," ",4204,96," ","  "," "
10,36,24015,1," ",4204,47," ","  "," "
10,15,24013,2,2,"    ","  ",2,08," "
10,12,10015,2,2,"    ","  "," ","  "," "
10,09,10012,2,2,"    ","  "," ","  "," "
10,02,"     "," "," ","    ","  "," ","  "," "
10,75,24012,2,2,"    ","  ",2,07," "
10,43,60002,1," ",4208,84," ","  "," "
10,13,24011,2,2,"    ","  "," ","  "," "
10,11,10015,2,2,"    ","  "," ","  "," "
10,69,10018,2,2,"    ","  ",2,61," "
10,82,10014,2,1,4208,01," ","  "," "
10,51,10013,1," ",4208,01," ","  "," "
10,54,24015,2,2,"    ","  ",2,07," "
10,31,60314,2,1,4211,84," ","  "," "
10,21,60003,2,2,"    ","  ",2,08," "
10,05,01000,2,2,"    ","  "," ","  "," "
10,04,"     "," "," ","    ","  "," ","  "," "
10,48,24015,1," ",4208,84," ","  "," "
10,60,24015,1," ",4208,47," ","  "," "
10,25,60314,1," ",4209,84," ","  "," "
10,26,60314,1," ",4206,84," ","  "," "
10,52,10014,1," ",4208,41," ","  "," "
10,26,60003,2,2,"    ","  ",1,"  ",2
10,25,60003,2,2,"    ","  ",2,08," "
10,21,60001,2,2,"    ","  ",2,08," "
10,20,34013,2,2,"    ","  ",2,08," "
10,15,24011,2,2,"    ","  ",2,08," "
10,40,24011,1," ",4208,47," ","  "," "
10,18,34011,2,2,"    ","  ",2,08," "
10,17,24015,2,2,"    ","  ",2,08," "
10,66,24015,1," ",4208,01," ","  "," "
10,66,24012,1," ",4208,01," ","  "," "
10,24,60111,2,3,"    ","  ",1,"  ",1
10,36,60488,1," ",4204,29," ","  "," "
10,36,60488,1," ",4210,64," ","  "," "
10,78,10015,1," ",4208,01," ","  "," "
10,56,60002,1," ",4208,01," ","  "," "
10,55,60003,2,2,"    ","  ",1,"  ",1
10,19,60001,2,2,"    ","  ",2,08," "
10,17,24013,2,2,"    ","  ",2,08," "
10,24,60314,2,3,"    ","  ",2,08," "
10,22,60002,2,2,"    ","  ",2,08," "
10,18,34011,2,2,"    ","  ",2,08," "
10,16,24013,2,2,"    ","  ",2,08," "
10,10,10014,2,2,"    ","  "," ","  "," "
10,48,24015," "," ","    ","  "," ","  "," "
10,66,10018,2,1,4208,01," ","  "," "
10,17,24013,1," ",4208,01," ","  "," "
10,09,10012,2,2,"    ","  "," ","  "," "
10,59,24013,1," ",4208,03," ","  "," "
10,52,10018,2,2,"    ","  ",2,63," "
10,18,24011,1," ",4209,47," ","  "," "
10,74,10018,1," ",4208,01," ","  "," "
10,54,10014,1," ",4208,01," ","  "," "
10,54,60002,1," ",4208,03," ","  "," "
10,24,60612,2,2,"    ","  ",1,"  ",1
10,22,60002,2,2,"    ","  ",2,08," "
10,17,34011,2,2,"    ","  ",2,08," "
10,14,24012,2,2,"    ","  "," ","  "," "
10,13,10018,2,2,"    ","  "," ","  "," "
10,50,10018,1," ",4208,01," ","  "," "
10,44,10011,1," ",4208,01," ","  "," "
10,73,10013,2,1,4208,01," ","  "," "
10,11,10015,2,2,"    ","  "," ","  "," "
10,73,10018,2,1,4208,01," ","  "," "
10,65,60488,1," ",4210,01," ","  "," "
10,64,60719,1," ",4210,01," ","  "," "
10,05,00000,2,2,"    ","  "," ","  "," "
10,55,10014,1," ",4210,01," ","  "," "
10,52,10018,2,2,"    ","  ",2,07," "
10,21,24015,1," ",4210,96," ","  "," "
10,17,24015,2,2,"    ","  ",2,08," "
10,46,24015,2,2,"    ","  ",2,63," "
10,34,10018,1," ",4210,02," ","  "," "
10,13,10015,2,2,"    ","  "," ","  "," "
10,07,10011,2,2,"    ","  "," ","  "," "
10,06,02000,2,2,"    ","  "," ","  "," "
10,33,24015,1," ",4210,01," ","  "," "
10,33,24015,2,2,"    ","  ",2,07," "
10,10,10014,2,2,"    ","  "," ","  "," "
10,03,"     "," "," ","    ","  "," ","  "," "
10,01,"     "," "," ","    ","  "," ","  "," "
10,62,10013,1," ",4210,01," ","  "," "
10,55,10013,1," ",4210,84," ","  "," "
10,23,60002,2,2,"    ","  ",2,08," "
10,19,24015,2,2,"    ","  ",2,08," "
10,30,24015,1," ",4210,41," ","  "," "
10,30,24012,2,2,"    ","  ",2,07," "
10,49,24012,1," ",4210,01," ","  "," "
10,82,10013,2,2,"    ","  ",2,61," "
10,58,10018,2,2,"    ","  ",2,63," "
10,29,24015,1," ",4210,33," ","  "," "
10,33,24015,2,2,"    ","  ",2,07," "
10,04,"     "," "," ","    ","  "," ","  "," "
10,42,60003,1," ",4210,01," ","  "," "
10,54,24015,1," ",4210,01," ","  "," "
